Be-Mobile;1/10/2017 20:15:00;B_OW;Sint-Lievenslaan;699.107;290;8.67856965517241
Be-Mobile;1/10/2017 20:00:00;B_OW;Sint-Lievenslaan;699.107;195;12.9065907692308
Be-Mobile;1/10/2017 19:45:00;B_OW;Sint-Lievenslaan;699.107;126;19.9744857142857
Be-Mobile;1/10/2017 19:30:00;B_OW;Sint-Lievenslaan;699.107;106;23.7432566037736
Be-Mobile;1/10/2017 19:15:00;B_OW;Sint-Lievenslaan;699.107;113;22.2724353982301
Be-Mobile;1/10/2017 19:00:00;B_OW;Sint-Lievenslaan;699.107;117;21.5109846153846
Be-Mobile;1/10/2017 18:45:00;B_OW;Sint-Lievenslaan;699.107;102;24.6743647058824
Be-Mobile;1/10/2017 18:30:00;B_OW;Sint-Lievenslaan;699.107;99;25.4220727272727
Be-Mobile;1/10/2017 18:15:00;B_OW;Sint-Lievenslaan;699.107;101;24.9186653465347
Be-Mobile;1/10/2017 18:00:00;B_OW;Sint-Lievenslaan;699.107;97;25.9462391752577
Be-Mobile;1/10/2017 17:45:00;B_OW;Sint-Lievenslaan;699.107;84;29.9617285714286
Be-Mobile;1/10/2017 17:30:00;B_OW;Sint-Lievenslaan;699.107;75;33.557136
Be-Mobile;1/10/2017 17:15:00;B_OW;Sint-Lievenslaan;699.107;101;24.9186653465347
Be-Mobile;1/10/2017 17:00:00;B_OW;Sint-Lievenslaan;699.107;102;24.6743647058824
Be-Mobile;1/10/2017 16:45:00;B_OW;Sint-Lievenslaan;699.107;91;27.6569802197802
Be-Mobile;1/10/2017 16:30:00;B_OW;Sint-Lievenslaan;699.107;96;26.2165125
Be-Mobile;1/10/2017 16:15:00;B_OW;Sint-Lievenslaan;699.107;92;27.3563608695652
Be-Mobile;1/10/2017 16:00:00;B_OW;Sint-Lievenslaan;699.107;88;28.5998318181818
Be-Mobile;1/10/2017 15:45:00;B_OW;Sint-Lievenslaan;699.107;79;31.8580405063291
Be-Mobile;1/10/2017 15:30:00;B_OW;Sint-Lievenslaan;699.107;82;30.6925024390244
Be-Mobile;1/10/2017 15:15:00;B_OW;Sint-Lievenslaan;699.107;113;22.2724353982301
Be-Mobile;1/10/2017 15:00:00;B_OW;Sint-Lievenslaan;699.107;101;24.9186653465347
Be-Mobile;1/10/2017 14:45:00;B_OW;Sint-Lievenslaan;699.107;99;25.4220727272727
Be-Mobile;1/10/2017 14:30:00;B_OW;Sint-Lievenslaan;699.107;86;29.2649441860465
Be-Mobile;1/10/2017 14:15:00;B_OW;Sint-Lievenslaan;699.107;113;22.2724353982301
Be-Mobile;1/10/2017 14:00:00;B_OW;Sint-Lievenslaan;699.107;94;26.7743106382979
Be-Mobile;1/10/2017 13:45:00;B_OW;Sint-Lievenslaan;699.107;95;26.4924757894737
Be-Mobile;1/10/2017 13:30:00;B_OW;Sint-Lievenslaan;699.107;96;26.2165125
Be-Mobile;1/10/2017 13:15:00;B_OW;Sint-Lievenslaan;699.107;85;29.6092376470588
Be-Mobile;1/10/2017 13:00:00;B_OW;Sint-Lievenslaan;699.107;97;25.9462391752577
Be-Mobile;1/10/2017 12:45:00;B_OW;Sint-Lievenslaan;699.107;80;31.459815
Be-Mobile;1/10/2017 12:30:00;B_OW;Sint-Lievenslaan;699.107;82;30.6925024390244
Be-Mobile;1/10/2017 12:15:00;B_OW;Sint-Lievenslaan;699.107;78;32.2664769230769
Be-Mobile;1/10/2017 12:00:00;B_OW;Sint-Lievenslaan;699.107;75;33.557136
Be-Mobile;1/10/2017 11:45:00;B_OW;Sint-Lievenslaan;699.107;78;32.2664769230769
Be-Mobile;1/10/2017 11:30:00;B_OW;Sint-Lievenslaan;699.107;74;34.0106108108108
Be-Mobile;1/10/2017 11:15:00;B_OW;Sint-Lievenslaan;699.107;72;34.95535
Be-Mobile;1/10/2017 11:00:00;B_OW;Sint-Lievenslaan;699.107;77;32.6855220779221
Be-Mobile;1/10/2017 10:45:00;B_OW;Sint-Lievenslaan;699.107;90;27.96428
Be-Mobile;1/10/2017 10:30:00;B_OW;Sint-Lievenslaan;699.107;93;27.0622064516129
Be-Mobile;1/10/2017 10:15:00;B_OW;Sint-Lievenslaan;699.107;94;26.7743106382979
Be-Mobile;1/10/2017 10:00:00;B_OW;Sint-Lievenslaan;699.107;85;29.6092376470588
Be-Mobile;2/10/2017 8:45:00;B_OW;Sint-Lievenslaan;699.107;247;10.1894137651822
Be-Mobile;2/10/2017 21:15:00;B_OW;Sint-Lievenslaan;699.107;90;27.96428
Be-Mobile;2/10/2017 8:30:00;B_OW;Sint-Lievenslaan;699.107;233;10.8016532188841
Be-Mobile;2/10/2017 8:15:00;B_OW;Sint-Lievenslaan;699.107;172;14.6324720930233
Be-Mobile;2/10/2017 8:00:00;B_OW;Sint-Lievenslaan;699.107;141;17.8495404255319
Be-Mobile;2/10/2017 7:45:00;B_OW;Sint-Lievenslaan;699.107;101;24.9186653465347
Be-Mobile;2/10/2017 21:00:00;B_OW;Sint-Lievenslaan;699.107;71;35.4476788732394
Be-Mobile;2/10/2017 7:30:00;B_OW;Sint-Lievenslaan;699.107;79;31.8580405063291
Be-Mobile;2/10/2017 20:45:00;B_OW;Sint-Lievenslaan;699.107;76;33.1155947368421
Be-Mobile;2/10/2017 7:15:00;B_OW;Sint-Lievenslaan;699.107;76;33.1155947368421
Be-Mobile;2/10/2017 20:30:00;B_OW;Sint-Lievenslaan;699.107;87;28.9285655172414
Be-Mobile;2/10/2017 7:00:00;B_OW;Sint-Lievenslaan;699.107;97;25.9462391752577
Be-Mobile;2/10/2017 20:15:00;B_OW;Sint-Lievenslaan;699.107;85;29.6092376470588
Be-Mobile;2/10/2017 6:45:00;B_OW;Sint-Lievenslaan;699.107;84;29.9617285714286
Be-Mobile;2/10/2017 20:00:00;B_OW;Sint-Lievenslaan;699.107;102;24.6743647058824
Be-Mobile;2/10/2017 6:30:00;B_OW;Sint-Lievenslaan;699.107;82;30.6925024390244
Be-Mobile;2/10/2017 19:45:00;B_OW;Sint-Lievenslaan;699.107;122;20.6293868852459
Be-Mobile;2/10/2017 6:15:00;B_OW;Sint-Lievenslaan;699.107;72;34.95535
Be-Mobile;2/10/2017 19:30:00;B_OW;Sint-Lievenslaan;699.107;130;19.3598861538462
Be-Mobile;2/10/2017 6:00:00;B_OW;Sint-Lievenslaan;699.107;60;41.94642
Be-Mobile;2/10/2017 19:15:00;B_OW;Sint-Lievenslaan;699.107;204;12.3371823529412
Be-Mobile;2/10/2017 5:45:00;B_OW;Sint-Lievenslaan;699.107;62;40.5933096774194
Be-Mobile;2/10/2017 19:00:00;B_OW;Sint-Lievenslaan;699.107;215;11.7059776744186
Be-Mobile;2/10/2017 5:30:00;B_OW;Sint-Lievenslaan;699.107;86;29.2649441860465
Be-Mobile;2/10/2017 18:45:00;B_OW;Sint-Lievenslaan;699.107;268;9.39098955223881
Be-Mobile;2/10/2017 5:15:00;B_OW;Sint-Lievenslaan;699.107;62;40.5933096774194
Be-Mobile;2/10/2017 18:30:00;B_OW;Sint-Lievenslaan;699.107;325;7.74395446153846
Be-Mobile;2/10/2017 5:00:00;B_OW;Sint-Lievenslaan;699.107;69;36.475147826087
Be-Mobile;2/10/2017 18:15:00;B_OW;Sint-Lievenslaan;699.107;225;11.185712
Be-Mobile;2/10/2017 4:45:00;B_OW;Sint-Lievenslaan;699.107;57;44.1541263157895
Be-Mobile;2/10/2017 4:30:00;B_OW;Sint-Lievenslaan;699.107;57;44.1541263157895
Be-Mobile;2/10/2017 18:00:00;B_OW;Sint-Lievenslaan;699.107;254;9.9086031496063
Be-Mobile;2/10/2017 4:15:00;B_OW;Sint-Lievenslaan;699.107;57;44.1541263157895
Be-Mobile;2/10/2017 17:45:00;B_OW;Sint-Lievenslaan;699.107;293;8.58971058020478
Be-Mobile;2/10/2017 4:00:00;B_OW;Sint-Lievenslaan;699.107;57;44.1541263157895
Be-Mobile;2/10/2017 17:30:00;B_OW;Sint-Lievenslaan;699.107;140;17.9770371428571
Be-Mobile;2/10/2017 3:45:00;B_OW;Sint-Lievenslaan;699.107;57;44.1541263157895
Be-Mobile;2/10/2017 17:15:00;B_OW;Sint-Lievenslaan;699.107;96;26.2165125
Be-Mobile;2/10/2017 3:30:00;B_OW;Sint-Lievenslaan;699.107;59;42.6573762711864
Be-Mobile;2/10/2017 17:00:00;B_OW;Sint-Lievenslaan;699.107;98;25.6814816326531
Be-Mobile;2/10/2017 3:15:00;B_OW;Sint-Lievenslaan;699.107;60;41.94642
Be-Mobile;2/10/2017 16:45:00;B_OW;Sint-Lievenslaan;699.107;95;26.4924757894737
Be-Mobile;2/10/2017 3:00:00;B_OW;Sint-Lievenslaan;699.107;58;43.3928482758621
Be-Mobile;2/10/2017 16:30:00;B_OW;Sint-Lievenslaan;699.107;95;26.4924757894737
Be-Mobile;2/10/2017 2:45:00;B_OW;Sint-Lievenslaan;699.107;62;40.5933096774194
Be-Mobile;2/10/2017 16:15:00;B_OW;Sint-Lievenslaan;699.107;106;23.7432566037736
Be-Mobile;2/10/2017 2:30:00;B_OW;Sint-Lievenslaan;699.107;62;40.5933096774194
Be-Mobile;2/10/2017 16:00:00;B_OW;Sint-Lievenslaan;699.107;101;24.9186653465347
Be-Mobile;2/10/2017 2:15:00;B_OW;Sint-Lievenslaan;699.107;61;41.2587737704918
